RIC,ISIN,Company Common Name,Country of Headquarters,Country of Exchange,TRBC Economic Sector Name,TRBC Economic Sector Code,TRBC Business Sector Name,TRBC Business Sector Code,TRBC Industry Group Name,TRBC Industry Group Code,TRBC Industry Name,TRBC Industry Code,TRBC Activity Name,TRBC Activity Code,Organization Founded Year
SYN3046.X,SY0000003046,Synthetic Firm 3046,United Kingdom,United Kingdom,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,1998.0
SYN3047.X,SY0000003047,Synthetic Firm 3047,Latvia,Latvia,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,2006.0
SYN3048.X,SY0000003048,Synthetic Firm 3048,Sweden,Sweden,Healthcare,58.0,Healthcare Services,58.0,Healthcare Group,58.0,Healthcare Industry,58.0,Healthcare Activity,58.0,2011.0
SYN3049.X,SY0000003049,Synthetic Firm 3049,United Kingdom,United Kingdom,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,1977.0
SYN3050.X,SY0000003050,Synthetic Firm 3050,United Kingdom,United Kingdom,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1950.0
SYN3051.X,SY0000003051,Synthetic Firm 3051,Sweden,Sweden,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,2001.0
SYN3052.X,SY0000003052,Synthetic Firm 3052,Italy,Italy,Utilities,57.0,Utilities Services,57.0,Utilities Group,57.0,Utilities Industry,57.0,Utilities Activity,57.0,1947.0
SYN3053.X,SY0000003053,Synthetic Firm 3053,United Kingdom,United Kingdom,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1998.0
SYN3054.X,SY0000003054,Synthetic Firm 3054,Israel,Israel,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,1967.0
SYN3055.X,SY0000003055,Synthetic Firm 3055,Switzerland,Switzerland,Consumer Non-Cyclicals,52.0,Consumer Non-Cyclicals Services,52.0,Consumer Non-Cyclicals Group,52.0,Consumer Non-Cyclicals Industry,52.0,Consumer Non-Cyclicals Activity,52.0,2008.0
SYN3056.X,SY0000003056,Synthetic Firm 3056,Germany,Germany,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,2001.0
SYN3057.X,SY0000003057,Synthetic Firm 3057,Ireland,Ireland,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,1991.0
SYN3058.X,SY0000003058,Synthetic Firm 3058,Germany,Germany,Healthcare,58.0,Healthcare Services,58.0,Healthcare Group,58.0,Healthcare Industry,58.0,Healthcare Activity,58.0,2013.0
SYN3059.X,SY0000003059,Synthetic Firm 3059,Norway,Norway,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1998.0
SYN3060.X,SY0000003060,Synthetic Firm 3060,United Kingdom,United Kingdom,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,2021.0
SYN3061.X,SY0000003061,Synthetic Firm 3061,Czechia,Czechia,Basic Materials,59.0,Basic Materials Services,59.0,Basic Materials Group,59.0,Basic Materials Industry,59.0,Basic Materials Activity,59.0,0.0
SYN3062.X,SY0000003062,Synthetic Firm 3062,Sweden,Sweden,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,2010.0
SYN3063.X,SY0000003063,Synthetic Firm 3063,United Kingdom,United Kingdom,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1957.0
SYN3064.X,SY0000003064,Synthetic Firm 3064,Switzerland,Switzerland,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1994.0
SYN3065.X,SY0000003065,Synthetic Firm 3065,Portugal,Portugal,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,2022.0
SYN3066.X,SY0000003066,Synthetic Firm 3066,Germany,Germany,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1972.0
SYN3067.X,SY0000003067,Synthetic Firm 3067,United Kingdom,United Kingdom,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,0.0
SYN3068.X,SY0000003068,Synthetic Firm 3068,Switzerland,Switzerland,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,1987.0
SYN3069.X,SY0000003069,Synthetic Firm 3069,Switzerland,Switzerland,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,2017.0
SYN3070.X,SY0000003070,Synthetic Firm 3070,Iceland,Iceland,Basic Materials,59.0,Basic Materials Services,59.0,Basic Materials Group,59.0,Basic Materials Industry,59.0,Basic Materials Activity,59.0,1988.0
SYN3071.X,SY0000003071,Synthetic Firm 3071,Switzerland,Switzerland,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1995.0
SYN3072.X,SY0000003072,Synthetic Firm 3072,Austria,Austria,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1993.0
SYN3073.X,SY0000003073,Synthetic Firm 3073,Norway,Norway,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,1978.0
SYN3074.X,SY0000003074,Synthetic Firm 3074,Germany,Germany,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,2010.0
SYN3075.X,SY0000003075,Synthetic Firm 3075,Switzerland,Switzerland,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,1975.0
SYN3076.X,SY0000003076,Synthetic Firm 3076,Switzerland,Switzerland,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1994.0
SYN3077.X,SY0000003077,Synthetic Firm 3077,Netherlands,Netherlands,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1992.0
SYN3078.X,SY0000003078,Synthetic Firm 3078,Germany,Germany,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,1990.0
SYN3079.X,SY0000003079,Synthetic Firm 3079,Cyprus,Cyprus,Basic Materials,59.0,Basic Materials Services,59.0,Basic Materials Group,59.0,Basic Materials Industry,59.0,Basic Materials Activity,59.0,1993.0
SYN3080.X,SY0000003080,Synthetic Firm 3080,France,France,Healthcare,58.0,Healthcare Services,58.0,Healthcare Group,58.0,Healthcare Industry,58.0,Healthcare Activity,58.0,2022.0
SYN3081.X,SY0000003081,Synthetic Firm 3081,Germany,Germany,Consumer Non-Cyclicals,52.0,Consumer Non-Cyclicals Services,52.0,Consumer Non-Cyclicals Group,52.0,Consumer Non-Cyclicals Industry,52.0,Consumer Non-Cyclicals Activity,52.0,2009.0
SYN3082.X,SY0000003082,Synthetic Firm 3082,Germany,Germany,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1978.0
SYN3083.X,SY0000003083,Synthetic Firm 3083,United Kingdom,United Kingdom,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,1993.0
SYN3084.X,SY0000003084,Synthetic Firm 3084,France,France,Consumer Non-Cyclicals,52.0,Consumer Non-Cyclicals Services,52.0,Consumer Non-Cyclicals Group,52.0,Consumer Non-Cyclicals Industry,52.0,Consumer Non-Cyclicals Activity,52.0,1994.0
SYN3085.X,SY0000003085,Synthetic Firm 3085,United Kingdom,United Kingdom,Real Estate,55.0,Real Estate Services,55.0,Real Estate Group,55.0,Real Estate Industry,55.0,Real Estate Activity,55.0,1958.0
SYN3086.X,SY0000003086,Synthetic Firm 3086,Norway,Norway,Consumer Non-Cyclicals,52.0,Consumer Non-Cyclicals Services,52.0,Consumer Non-Cyclicals Group,52.0,Consumer Non-Cyclicals Industry,52.0,Consumer Non-Cyclicals Activity,52.0,1995.0
SYN3087.X,SY0000003087,Synthetic Firm 3087,Germany,Germany,Utilities,57.0,Utilities Services,57.0,Utilities Group,57.0,Utilities Industry,57.0,Utilities Activity,57.0,1978.0
SYN3088.X,SY0000003088,Synthetic Firm 3088,Ireland,Ireland,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,2010.0
SYN3089.X,SY0000003089,Synthetic Firm 3089,Austria,Austria,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1999.0
SYN3090.X,SY0000003090,Synthetic Firm 3090,France,France,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,1979.0
SYN3091.X,SY0000003091,Synthetic Firm 3091,Germany,Germany,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1998.0
SYN3092.X,SY0000003092,Synthetic Firm 3092,Norway,Norway,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,2018.0
SYN3093.X,SY0000003093,Synthetic Firm 3093,Netherlands,Netherlands,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,0.0
SYN3094.X,SY0000003094,Synthetic Firm 3094,Russia,Russia,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1984.0
SYN3095.X,SY0000003095,Synthetic Firm 3095,Belgium,Belgium,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,1943.0
SYN3096.X,SY0000003096,Synthetic Firm 3096,Sweden,Sweden,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1965.0
SYN3097.X,SY0000003097,Synthetic Firm 3097,Switzerland,Switzerland,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1961.0
SYN3098.X,SY0000003098,Synthetic Firm 3098,Poland,Poland,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,2016.0
SYN3099.X,SY0000003099,Synthetic Firm 3099,United Kingdom,United Kingdom,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,0.0
SYN3100.X,SY0000003100,Synthetic Firm 3100,Czechia,Czechia,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1989.0
SYN3101.X,SY0000003101,Synthetic Firm 3101,Poland,Poland,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1988.0
SYN3102.X,SY0000003102,Synthetic Firm 3102,United Kingdom,United Kingdom,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1986.0
SYN3103.X,SY0000003103,Synthetic Firm 3103,United Kingdom,United Kingdom,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,2017.0
SYN3104.X,SY0000003104,Synthetic Firm 3104,France,France,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,2009.0
SYN3105.X,SY0000003105,Synthetic Firm 3105,Hungary,Hungary,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,1958.0
SYN3106.X,SY0000003106,Synthetic Firm 3106,Sweden,Sweden,Consumer Non-Cyclicals,52.0,Consumer Non-Cyclicals Services,52.0,Consumer Non-Cyclicals Group,52.0,Consumer Non-Cyclicals Industry,52.0,Consumer Non-Cyclicals Activity,52.0,2021.0
SYN3107.X,SY0000003107,Synthetic Firm 3107,Spain,Spain,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,1950.0
SYN3108.X,SY0000003108,Synthetic Firm 3108,Iceland,Iceland,Basic Materials,59.0,Basic Materials Services,59.0,Basic Materials Group,59.0,Basic Materials Industry,59.0,Basic Materials Activity,59.0,1960.0
SYN3109.X,SY0000003109,Synthetic Firm 3109,Hungary,Hungary,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,2008.0
SYN3110.X,SY0000003110,Synthetic Firm 3110,Sweden,Sweden,Real Estate,55.0,Real Estate Services,55.0,Real Estate Group,55.0,Real Estate Industry,55.0,Real Estate Activity,55.0,2019.0
SYN3111.X,SY0000003111,Synthetic Firm 3111,Sweden,Sweden,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,1957.0
SYN3112.X,SY0000003112,Synthetic Firm 3112,Greece,Greece,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,2015.0
SYN3113.X,SY0000003113,Synthetic Firm 3113,Switzerland,Switzerland,Consumer Non-Cyclicals,52.0,Consumer Non-Cyclicals Services,52.0,Consumer Non-Cyclicals Group,52.0,Consumer Non-Cyclicals Industry,52.0,Consumer Non-Cyclicals Activity,52.0,1990.0
SYN3114.X,SY0000003114,Synthetic Firm 3114,United Kingdom,United Kingdom,Basic Materials,59.0,Basic Materials Services,59.0,Basic Materials Group,59.0,Basic Materials Industry,59.0,Basic Materials Activity,59.0,2015.0
SYN3115.X,SY0000003115,Synthetic Firm 3115,Denmark,Denmark,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,1967.0
SYN3116.X,SY0000003116,Synthetic Firm 3116,United Kingdom,United Kingdom,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1978.0
SYN3117.X,SY0000003117,Synthetic Firm 3117,Sweden,Sweden,Healthcare,58.0,Healthcare Services,58.0,Healthcare Group,58.0,Healthcare Industry,58.0,Healthcare Activity,58.0,2025.0
SYN3118.X,SY0000003118,Synthetic Firm 3118,United Kingdom,United Kingdom,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1979.0
SYN3119.X,SY0000003119,Synthetic Firm 3119,Czechia,Czechia,Basic Materials,59.0,Basic Materials Services,59.0,Basic Materials Group,59.0,Basic Materials Industry,59.0,Basic Materials Activity,59.0,2004.0
SYN3120.X,SY0000003120,Synthetic Firm 3120,United Kingdom,United Kingdom,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1978.0
SYN3121.X,SY0000003121,Synthetic Firm 3121,Switzerland,Switzerland,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,1993.0
SYN3122.X,SY0000003122,Synthetic Firm 3122,Switzerland,Switzerland,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,2005.0
SYN3123.X,SY0000003123,Synthetic Firm 3123,Hungary,Hungary,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1959.0
SYN3124.X,SY0000003124,Synthetic Firm 3124,Luxembourg,Luxembourg,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,2017.0
SYN3125.X,SY0000003125,Synthetic Firm 3125,Switzerland,Switzerland,Energy,54.0,Energy Services,54.0,Energy Group,54.0,Energy Industry,54.0,Energy Activity,54.0,2020.0
SYN3126.X,SY0000003126,Synthetic Firm 3126,Switzerland,Switzerland,Real Estate,55.0,Real Estate Services,55.0,Real Estate Group,55.0,Real Estate Industry,55.0,Real Estate Activity,55.0,1981.0
SYN3127.X,SY0000003127,Synthetic Firm 3127,Spain,Spain,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,1995.0
SYN3128.X,SY0000003128,Synthetic Firm 3128,Romania,Romania,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,2001.0
SYN3129.X,SY0000003129,Synthetic Firm 3129,Denmark,Denmark,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1967.0
SYN3130.X,SY0000003130,Synthetic Firm 3130,Norway,Norway,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,2014.0
SYN3131.X,SY0000003131,Synthetic Firm 3131,Liechtenstein,Liechtenstein,Real Estate,55.0,Real Estate Services,55.0,Real Estate Group,55.0,Real Estate Industry,55.0,Real Estate Activity,55.0,1961.0
SYN3132.X,SY0000003132,Synthetic Firm 3132,Greece,Greece,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,2014.0
SYN3133.X,SY0000003133,Synthetic Firm 3133,Norway,Norway,Healthcare,58.0,Healthcare Services,58.0,Healthcare Group,58.0,Healthcare Industry,58.0,Healthcare Activity,58.0,0.0
SYN3134.X,SY0000003134,Synthetic Firm 3134,United Kingdom,United Kingdom,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,1981.0
SYN3135.X,SY0000003135,Synthetic Firm 3135,United Kingdom,United Kingdom,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,2019.0
SYN3136.X,SY0000003136,Synthetic Firm 3136,Ireland,Ireland,Industrials,56.0,Industrials Services,56.0,Industrials Group,56.0,Industrials Industry,56.0,Industrials Activity,56.0,1986.0
SYN3137.X,SY0000003137,Synthetic Firm 3137,Switzerland,Switzerland,Real Estate,55.0,Real Estate Services,55.0,Real Estate Group,55.0,Real Estate Industry,55.0,Real Estate Activity,55.0,2007.0
SYN3138.X,SY0000003138,Synthetic Firm 3138,France,France,Basic Materials,59.0,Basic Materials Services,59.0,Basic Materials Group,59.0,Basic Materials Industry,59.0,Basic Materials Activity,59.0,1957.0
SYN3139.X,SY0000003139,Synthetic Firm 3139,United Kingdom,United Kingdom,Consumer Cyclicals,51.0,Consumer Cyclicals Services,51.0,Consumer Cyclicals Group,51.0,Consumer Cyclicals Industry,51.0,Consumer Cyclicals Activity,51.0,0.0
SYN3140.X,SY0000003140,Synthetic Firm 3140,France,France,Healthcare,58.0,Healthcare Services,58.0,Healthcare Group,58.0,Healthcare Industry,58.0,Healthcare Activity,58.0,1974.0
SYN3141.X,SY0000003141,Synthetic Firm 3141,Germany,Germany,Technology,53.0,Technology Services,53.0,Technology Group,53.0,Technology Industry,53.0,Technology Activity,53.0,1993.0
SYN3142.X,SY0000003142,Synthetic Firm 3142,United Kingdom,United Kingdom,Financials,50.0,Financials Services,50.0,Financials Group,50.0,Financials Industry,50.0,Financials Activity,50.0,2024.0
SYN3143.X,SY0000003143,Synthetic Firm 3143,Belgium,Belgium,Healthcare,58.0,Healthcare Services,58.0,Healthcare Group,58.0,Healthcare Industry,58.0,Healthcare Activity,58.0,2018.0
SYN3144.X,SY0000003144,Synthetic Firm 3144,United Kingdom,United Kingdom,Consumer Non-Cyclicals,52.0,Consumer Non-Cyclicals Services,52.0,Consumer Non-Cyclicals Group,52.0,Consumer Non-Cyclicals Industry,52.0,Consumer Non-Cyclicals Activity,52.0,2004.0
